Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.092861,Wed 05/29/19 05:49:11.622 PM,1,18.471769,17.152414,3.82723,2.84375,0.093847,0,82,53.507812,38.78125
25.092993,Wed 05/29/19 05:49:12.622 PM,1,18.401237,17.092314,3.109807,2.359375,0.09518,0,82,53.375,38.78125
25.085823,Wed 05/29/19 05:49:13.622 PM,1,18.519756,17.113113,3.352251,2.554688,0.094389,0,82,53.242188,38.742188
25.096989,Wed 05/29/19 05:49:14.622 PM,1,18.471012,17.075289,6.159607,4.234375,0.096117,0,82,53.117188,38.742188
25.104519,Wed 05/29/19 05:49:15.622 PM,1,18.400768,16.914671,3.185136,2.390625,0.096339,0,82,52.988281,38.679688
25.203749,Wed 05/29/19 05:49:16.622 PM,1,18.402838,17.094179,3.1189,2.335938,0.095031,0,82,52.863281,38.703125
25.233265,Wed 05/29/19 05:49:17.622 PM,1,18.475277,16.995804,3.18419,2.414062,0.093227,0,82,52.746094,38.703125
25.226093,Wed 05/29/19 05:49:18.622 PM,1,18.474422,17.195097,3.139265,2.320312,0.095967,0,82,52.53125,38.710938
25.215218,Wed 05/29/19 05:49:19.622 PM,1,18.332087,17.113356,3.21268,2.382812,0.094611,0,82,52.417969,38.679688
25.200691,Wed 05/29/19 05:49:20.622 PM,1,18.474138,17.032148,3.160219,2.375,0.096684,0,82,52.304688,38.675781
25.21537,Wed 05/29/19 05:49:21.622 PM,1,18.355453,17.194605,3.103965,2.359375,0.096783,0,82,52.199219,38.675781
25.33683,Wed 05/29/19 05:49:22.622 PM,1,18.405285,17.115799,3.785933,2.789062,0.093623,0,82,52.09375,38.664062
25.318613,Wed 05/29/19 05:49:23.622 PM,1,18.591681,17.114332,3.211916,2.382812,0.092464,0,82,51.992188,38.664062
25.293093,Wed 05/29/19 05:49:24.622 PM,1,18.334606,17.054337,3.174691,2.351562,0.09614,0,82,51.894531,38.648438
25.256542,Wed 05/29/19 05:49:25.622 PM,1,18.430161,17.073586,3.109524,2.335938,0.094363,0,82,51.796875,38.617188
25.242014,Wed 05/29/19 05:49:26.622 PM,1,18.334887,17.094505,3.085575,2.320312,0.093648,0,82,51.699219,38.609375
25.231159,Wed 05/29/19 05:49:27.622 PM,1,18.312037,16.933447,3.324305,2.453125,0.092461,0,82,51.605469,38.609375
25.220299,Wed 05/29/19 05:49:28.622 PM,1,18.52195,17.0748,3.13661,2.359375,0.092981,0,82,51.425781,38.574219
25.227791,Wed 05/29/19 05:49:29.622 PM,1,18.548861,17.054419,3.173871,2.375,0.092857,0,82,51.332031,38.574219
25.216932,Wed 05/29/19 05:49:30.622 PM,1,18.502338,17.052963,5.838336,4.265625,0.095768,0,82,51.257812,38.507812
25.202425,Wed 05/29/19 05:49:31.622 PM,1,18.520138,17.033276,4.293046,3.09375,0.096584,0,82,51.171875,38.480469
25.228422,Wed 05/29/19 05:49:32.622 PM,1,18.452927,17.197891,3.581334,2.65625,0.093696,0,82,51.089844,38.5
25.290989,Wed 05/29/19 05:49:33.622 PM,1,18.547523,17.033115,3.200431,2.382812,0.094312,0,82,51,38.492188
25.294659,Wed 05/29/19 05:49:34.622 PM,1,18.4534,17.194525,3.206162,2.382812,0.095473,0,82,50.917969,38.46875
25.320637,Wed 05/29/19 05:49:35.622 PM,1,18.381508,17.07213,3.151912,2.359375,0.093078,0,82,50.839844,38.46875
25.35017,Wed 05/29/19 05:49:36.622 PM,1,18.501959,17.075935,3.131339,2.359375,0.095966,0,82,50.757812,38.449219
25.32832,Wed 05/29/19 05:49:37.622 PM,1,18.3153,17.070187,3.138898,2.359375,0.09414,0,82,50.675781,38.449219
25.310122,Wed 05/29/19 05:49:38.622 PM,1,18.432047,16.997488,3.078055,2.304688,0.09525,0,82,50.511719,38.453125
25.303085,Wed 05/29/19 05:49:39.622 PM,1,18.455009,17.075045,3.184232,2.382812,0.093398,0,82,50.441406,38.445312
25.284887,Wed 05/29/19 05:49:40.622 PM,1,18.548193,17.154783,3.105615,2.328125,0.095077,0,82,50.363281,38.460938
25.270359,Wed 05/29/19 05:49:41.622 PM,1,18.43384,17.073992,3.631237,2.632812,0.093869,0,82,50.289062,38.453125
25.233845,Wed 05/29/19 05:49:42.622 PM,1,18.433744,17.073021,3.73306,2.710938,0.096731,0,82,50.21875,38.453125
25.219316,Wed 05/29/19 05:49:43.622 PM,1,18.363131,16.974567,3.240049,2.359375,0.096212,0,82,50.152344,38.425781
25.201254,Wed 05/29/19 05:49:44.622 PM,1,18.433275,16.958735,3.338017,2.4375,0.094977,0,82,50.078125,38.425781
25.186741,Wed 05/29/19 05:49:45.622 PM,1,18.390711,17.116856,3.291511,2.421875,0.09404,0,82,50.003906,38.390625
25.172215,Wed 05/29/19 05:49:46.622 PM,1,18.458321,17.035049,3.438244,2.53125,0.094238,0,82,49.929688,38.398438
25.146656,Wed 05/29/19 05:49:47.622 PM,1,18.483814,17.155029,3.259274,2.367188,0.095793,0,82,49.859375,38.398438
25.128477,Wed 05/29/19 05:49:48.622 PM,1,18.386297,16.977207,3.250638,2.390625,0.086241,0,82,49.710938,38.359375
25.121309,Wed 05/29/19 05:49:49.622 PM,1,18.482485,17.157482,3.279662,2.375,0.09557,0,82,49.644531,38.355469
25.128975,Wed 05/29/19 05:49:50.622 PM,1,18.460686,17.155355,3.342163,2.453125,0.096904,0,82,49.578125,38.355469
25.14012,Wed 05/29/19 05:49:51.622 PM,1,18.388739,17.034887,3.227526,2.367188,0.096238,0,82,49.515625,38.277344
25.140423,Wed 05/29/19 05:49:52.622 PM,1,18.342175,17.118567,3.943831,2.867188,0.095497,0,82,49.453125,38.277344
25.136906,Wed 05/29/19 05:49:53.622 PM,1,18.504147,17.195919,3.263618,2.367188,0.096089,0,82,49.394531,38.28125
25.133425,Wed 05/29/19 05:49:54.622 PM,1,18.457186,17.097103,3.372136,2.429688,0.095768,0,82,49.335938,38.265625
25.133732,Wed 05/29/19 05:49:55.622 PM,1,18.297331,17.198465,3.218234,2.359375,0.094583,0,82,49.28125,38.257812
25.111864,Wed 05/29/19 05:49:56.622 PM,1,18.485712,17.095478,3.232439,2.382812,0.094781,0,82,49.226562,38.242188
25.104673,Wed 05/29/19 05:49:57.622 PM,1,18.436579,17.155519,3.365618,2.484375,0.096188,0,82,49.175781,38.226562
25.090145,Wed 05/29/19 05:49:58.622 PM,1,18.3461,17.155193,3.253989,2.40625,0.095495,0,82,49.050781,38.226562
25.07579,Wed 05/29/19 05:49:59.622 PM,1,18.48296,17.117182,3.355659,2.429688,0.095939,0,82,49,38.207031
25.068619,Wed 05/29/19 05:50:00.622 PM,1,18.390993,17.134863,3.243825,2.375,0.093347,0,82,48.953125,38.226562
25.068775,Wed 05/29/19 05:50:01.622 PM,1,18.459362,17.037468,3.232876,2.375,0.094656,0,82,48.902344,38.226562
25.083588,Wed 05/29/19 05:50:02.622 PM,1,18.482389,17.116369,3.698583,2.6875,0.096285,0,82,48.855469,38.214844
25.135277,Wed 05/29/19 05:50:03.622 PM,1,18.487799,17.115635,3.254907,2.367188,0.096483,0,82,48.816406,38.1875
25.161119,Wed 05/29/19 05:50:04.622 PM,1,18.416018,16.977129,3.330819,2.414062,0.096359,0,82,48.773438,38.191406
25.153969,Wed 05/29/19 05:50:05.622 PM,1,18.390993,17.038597,3.261125,2.382812,0.094236,0,82,48.730469,38.191406
25.157967,Wed 05/29/19 05:50:06.622 PM,1,18.46059,17.098888,3.529577,2.546875,0.096533,0,82,48.691406,38.148438
25.147087,Wed 05/29/19 05:50:07.622 PM,1,18.483719,16.996365,3.301931,2.414062,0.095372,0,82,48.652344,38.148438
25.125374,Wed 05/29/19 05:50:08.622 PM,1,18.535681,17.216642,3.330336,2.453125,0.094064,0,82,48.542969,38.125
25.107174,Wed 05/29/19 05:50:09.622 PM,1,18.297981,17.03392,3.389008,2.445312,0.095224,0,82,48.503906,38.101562
25.133038,Wed 05/29/19 05:50:10.622 PM,1,18.343294,17.13592,3.338339,2.453125,0.095199,0,82,48.464844,38.082031
25.148041,Wed 05/29/19 05:50:11.622 PM,1,18.462769,17.17762,3.330152,2.414062,0.095816,0,82,48.425781,38.066406
25.155687,Wed 05/29/19 05:50:12.622 PM,1,18.439316,17.035856,3.881985,2.789062,0.095396,0,82,48.386719,38.027344
25.185204,Wed 05/29/19 05:50:13.622 PM,1,18.347969,17.095314,3.339173,2.429688,0.095718,0,82,48.351562,38.027344
25.189028,Wed 05/29/19 05:50:14.622 PM,1,18.465988,17.098482,3.406282,2.445312,0.092484,0,82,48.3125,37.976562
